step,elapsed_s,reward,cumulative_reward,terminated,truncated,tilt_deg,root_ball_offset_m,foot_ball_contacts,ball_speed_mps,action_abs_mean,action_abs_max
371,7.42,0.11430205126515432,42.515354915979685,False,False,0.9371172869527795,0.0027706141689082006,1,0.15599770296040671,0.3844394385814667,1.5958596467971802
372,7.44,0.1177883012456022,42.63314321722529,False,False,1.8017883426158496,0.00469044414051555,2,0.09922266070496497,0.4229094982147217,1.677829623222351
373,7.46,0.11474186330991952,42.747885080535205,False,False,2.155857798001312,0.0054074375300406366,1,0.081150290635623,0.36202317476272583,1.6742119789123535
374,7.48,0.11226196070787386,42.86014704124308,False,False,2.0816830588043396,0.005461032805688856,1,0.047384607901451437,0.3249543309211731,1.6941897869110107
375,7.5,0.11146589160731839,42.9716129328504,False,False,1.7486522449960287,0.004785778092554368,2,0.025426448860937412,0.2847535312175751,1.7100975513458252
376,7.5200000000000005,0.11124584424925889,43.08285877709966,False,False,1.1398662269877649,0.003360734983297397,2,0.029598523325730777,0.3125613331794739,1.554524540901184
377,7.54,0.11586763057782055,43.198726407677476,False,False,0.46267126253819113,0.002039282328026159,2,0.019541271830642283,0.36021286249160767,1.4619089365005493
378,7.5600000000000005,0.11932097490221957,43.3180473825797,False,False,0.24066274127277762,0.0014894772651029738,2,0.05016377563544723,0.341541588306427,1.506208896636963
379,7.58,0.1198843922968957,43.437931774876596,False,False,0.3727285197772224,0.001899115256745336,1,0.09636986035699566,0.29489684104919434,1.4971332550048828
380,7.6000000000000005,0.11783738783937242,43.55576916271597,False,False,0.7783348918327991,0.003300380384538202,2,0.10612430695844814,0.3279978334903717,1.4852124452590942
381,7.62,0.12012276009640484,43.675891922812376,False,False,1.221412475906456,0.00414058876402567,2,0.056680184016131556,0.32747361063957214,1.5552295446395874
382,7.640000000000001,0.11614985683753186,43.79204177964991,False,False,1.2776349253428079,0.003879184617409214,2,0.022468865613382207,0.3299548625946045,1.5995948314666748
383,7.66,0.11300823241059585,43.9050500120605,False,False,0.9753835029009227,0.002820764568785948,2,0.015770536999928277,0.3305610716342926,1.6655312776565552
384,7.68,0.11350885823299323,44.01855887029349,False,False,0.5818186013338026,0.0013529530299542076,2,0.01420444615941343,0.3239288926124573,1.6369720697402954
385,7.7,0.11711059631857848,44.135669466612065,False,False,0.36637470537647665,0.0004303988078476955,2,0.022360426038643574,0.44417229294776917,1.6387193202972412
386,7.72,0.11971603263517333,44.25538549924724,False,False,0.2811601735667408,0.0009491570507172201,1,0.07539669234110409,0.40752196311950684,1.6893746852874756
387,7.74,0.11825472777538194,44.37364022702262,False,False,0.27624562495594135,0.0019397852468489459,1,0.1385034639987301,0.3115689754486084,1.638688087463379
388,7.76,0.1147192974511925,44.488359524473815,False,False,0.8292153887651467,0.004084715503255936,1,0.14370337866331684,0.40916872024536133,1.6725826263427734
389,7.78,0.11836209752154697,44.60672162199536,False,False,2.048799554369759,0.005186221548611165,2,0.0873646929287136,0.4367688298225403,1.75638747215271
390,7.8,0.1078840421376788,44.71460566413304,False,False,2.392774204753592,0.0055827697390960496,1,0.0771842203587258,0.335869163274765,1.7430336475372314
391,7.82,0.1091773908539887,44.823783054987025,False,False,2.354347321062818,0.005086851103582654,1,0.04353427534657926,0.32897448539733887,1.7353670597076416
392,7.84,0.10932537413538744,44.93310842912241,False,False,1.9775407963749903,0.003928255232174794,2,0.04144237248745365,0.31626182794570923,1.75890052318573
393,7.86,0.1083049694453352,45.04141339856775,False,False,1.4286179051011836,0.002565747465083143,2,0.0350489232610812,0.3655953109264374,1.5908106565475464
394,7.88,0.11186753391658744,45.153280932484336,False,False,0.9859589566362199,0.0018628719096662754,2,0.041140808285950584,0.44218018651008606,1.5741361379623413
395,7.9,0.11763971019606441,45.2709206426804,False,False,0.9452257907031497,0.001861961398072515,1,0.08061999631386052,0.3646763265132904,1.624199390411377
396,7.92,0.11773006215309481,45.388650704833495,False,False,1.0808272591897157,0.0029708614772455035,1,0.1328088681961904,0.33555957674980164,1.5751222372055054
397,7.94,0.11686771947302356,45.505518424306516,False,False,1.74315977364015,0.004742812191753698,2,0.11318424714163829,0.3890632688999176,1.6566336154937744
398,7.96,0.11577356272228,45.6212919870288,False,False,2.435179729211405,0.0054994690373624,1,0.0738833247884717,0.3537020981311798,1.7523373365402222
399,7.98,0.10974073272655586,45.731032719755355,False,False,2.3288535946642406,0.0058816380289242465,1,0.0486939980974954,0.3365819454193115,1.8031120300292969
400,8.0,0.1089670476105276,45.83999976736588,False,False,1.9266104677724174,0.005288600000389655,1,0.04078901730257244,0.3262982666492462,1.8451586961746216
401,8.02,0.10760264011805898,45.94760240748394,False,False,1.3043131715531373,0.004212863181576648,2,0.0477607628080108,0.3445414900779724,1.8084708452224731
402,8.040000000000001,0.1111408516450343,46.058743259128974,False,False,0.878487106155758,0.0035831829086170565,2,0.034711797023340867,0.4131080210208893,1.7294816970825195
403,8.06,0.11743466341851636,46.17617792254749,False,False,0.7241573985035723,0.0036684501051348615,2,0.05653261469147961,0.37603506445884705,1.705748438835144
404,8.08,0.11875636372263068,46.29493428627012,False,False,0.6752166735899378,0.0040822784880329135,1,0.09784239434988656,0.3265618681907654,1.7047162055969238
405,8.1,0.11905167482866062,46.41398596109878,False,False,0.9628648284778932,0.0049492584472977455,1,0.12938101201257032,0.3674052655696869,1.7071226835250854
406,8.120000000000001,0.11949350344259181,46.53347946454137,False,False,1.5778078146847765,0.0055533554497942065,2,0.06563806028478422,0.36267730593681335,1.7600823640823364
407,8.14,0.11431925167522584,46.6477987162166,False,False,1.7215831297526556,0.005284303268689028,1,0.03204679726769063,0.3311813473701477,1.7620515823364258
408,8.16,0.11065844065408184,46.75845715687068,False,False,1.3344220086673233,0.004747201453576332,2,0.023493621376433824,0.3216957151889801,1.750593900680542
409,8.18,0.10997897343503725,46.86843613030572,False,False,0.8862488773265843,0.003807394155928657,2,0.04056801028015597,0.32080093026161194,1.7270827293395996
410,8.2,0.1160000702639738,46.98443620056969,False,False,0.6286957838839439,0.0034100605414916305,2,0.021977119538627753,0.3802647590637207,1.6350919008255005
411,8.22,0.1204208318897208,47.10485703245941,False,False,0.6274495942081924,0.0035238547565461333,2,0.03891954062242685,0.3833491802215576,1.6007963418960571
412,8.24,0.12002568006227222,47.224882712521676,False,False,0.5743720366573491,0.003324555248570685,1,0.08199718009989304,0.3404548764228821,1.565922498703003
413,8.26,0.11717930345239466,47.34206201597407,False,False,0.599051732131506,0.0029871549843794236,2,0.10785432555162823,0.3500317633152008,1.499478816986084
414,8.28,0.12018965994398967,47.46225167591806,False,False,0.8540920065419747,0.0028767014798122695,2,0.057648733978435854,0.3654758334159851,1.5823562145233154
415,8.3,0.11942393680321746,47.58167561272128,False,False,0.8538628696320982,0.0024229311355646803,2,0.021377863743854364,0.3752466142177582,1.6135046482086182
416,8.32,0.11774382881782668,47.699419441539106,False,False,0.6280729981118315,0.0019990707693433524,2,0.011029115356575057,0.3626975417137146,1.6767035722732544
417,8.34,0.11539522622168868,47.81481466776079,False,False,0.4897892420813675,0.002256242108579838,2,0.01142717365690925,0.36446261405944824,1.6859097480773926
418,8.36,0.11611867291507041,47.930933340675864,False,False,0.6743467254428198,0.0029460159020120343,2,0.026064459485665332,0.4629178047180176,1.6865568161010742
419,8.38,0.11939867410173598,48.0503320147776,False,False,0.5781073085557258,0.0030763711030386085,1,0.08076211884541934,0.4224470257759094,1.689640760421753
420,8.4,0.1184088142796942,48.1687408290573,False,False,0.3238513094526778,0.0016622494721598385,1,0.15280353873337063,0.34915822744369507,1.6133849620819092
421,8.42,0.11493572614894768,48.28367655520625,False,False,0.6818494041843662,0.0015538441059219329,1,0.18755422833079977,0.40169093012809753,1.5254554748535156
422,8.44,0.11507766227167009,48.39875421747792,False,False,2.033746807092605,0.0040060041430334745,2,0.1312518817167202,0.4746617376804352,1.6179548501968384
423,8.46,0.1137341662364431,48.51248838371436,False,False,2.7169253307751626,0.0052475216455718865,1,0.11071332907533069,0.36785888671875,1.66744863986969
424,8.48,0.10998243903767534,48.622470822752035,False,False,2.6115700019813017,0.006143729058793903,2,0.05925144765634675,0.3088586628437042,1.6308666467666626
425,8.5,0.11126365752427987,48.73373448027632,False,False,2.4772548668269634,0.005811770160952421,1,0.03203598051029556,0.2946946322917938,1.6680413484573364
426,8.52,0.1097676529229191,48.84350213319924,False,False,1.9426947627619682,0.004787254162510863,2,0.018534061315257033,0.29565051198005676,1.5769928693771362
427,8.540000000000001,0.11030692049551821,48.953809053694755,False,False,1.4170649578254582,0.003685005581119852,2,0.02150130172134277,0.3859623074531555,1.479637622833252
428,8.56,0.11383423132421779,49.067643285018974,False,False,1.1914046324681435,0.0034272525241357014,2,0.05743751866161133,0.3570857346057892,1.4877663850784302
429,8.58,0.11650641467656633,49.18414969969554,False,False,1.1811774302882985,0.004330860817172038,1,0.11582815624480897,0.30164530873298645,1.5142595767974854
430,8.6,0.1178881203798405,49.30203782007538,False,False,1.4312181419781185,0.006433566834483503,1,0.14567757227500275,0.34999147057533264,1.559792160987854
431,8.620000000000001,0.11723511324393794,49.41927293331931,False,False,1.9258992682204183,0.008075132722032138,2,0.07636815367663051,0.3533603847026825,1.6557146310806274
432,8.64,0.11095662562381418,49.53022955894313,False,False,2.093308715973658,0.008312946153910252,2,0.033953775734647154,0.33832836151123047,1.6848766803741455
433,8.66,0.10851243591345978,49.63874199485659,False,False,1.7792728456504128,0.007903033744235271,2,0.018831454512413418,0.32477623224258423,1.7218835353851318
434,8.68,0.11015606055357391,49.74889805541016,False,False,1.3029621930297808,0.00677700318713759,2,0.03260850267852258,0.3399251401424408,1.7141605615615845
435,8.700000000000001,0.11671461428973443,49.86561266969989,False,False,0.8835953789500441,0.005429154841308274,2,0.0219141827047515,0.3474457561969757,1.6140258312225342
436,8.72,0.1196945193480934,49.98530718904799,False,False,0.6575990921694785,0.004554011663819016,2,0.014350529020325934,0.3734842836856842,1.5489155054092407
437,8.74,0.12008517275554838,50.10539236180354,False,False,0.5200177843831438,0.004077854115311115,2,0.05557753227848196,0.3397527039051056,1.5204514265060425
438,8.76,0.11820869320308082,50.22360105500662,False,False,0.5619739576765858,0.003947825509196401,1,0.09872634522681623,0.34667783975601196,1.4698561429977417
439,8.78,0.11921505835044727,50.34281611335707,False,False,0.9501812500779406,0.004196151434439626,2,0.06070848533576937,0.3521934151649475,1.5570924282073975
440,8.8,0.11940483334957902,50.462220946706644,False,False,1.2090132004843523,0.003929802521148469,2,0.02901249227294934,0.3388034403324127,1.5844374895095825
441,8.82,0.11934150140528094,50.581562448111924,False,False,1.0590633959652553,0.0033064177397832562,2,0.0088939385043036,0.35527268052101135,1.615118145942688
442,8.84,0.11678145890341965,50.69834390701534,False,False,0.5924829250445675,0.002578850223822657,2,0.010008808603648642,0.35609546303749084,1.614195704460144
443,8.86,0.10970643238486,50.808050339400204,False,False,0.12194656246489412,0.0021865736351449686,2,0.008988565014147114,0.36751073598861694,1.5516138076782227
444,8.88,0.11169498812493953,50.91974532752514,False,False,0.11534989781745353,0.0022378930262865393,2,0.04334919781511281,0.42044809460639954,1.5145386457443237
445,8.9,0.11583550529920554,51.035580832824344,False,False,0.26906917401866154,0.0020514547864641597,1,0.10389668531569718,0.35619550943374634,1.4891784191131592
446,8.92,0.11513234467007645,51.15071317749442,False,False,0.7551106598100953,0.002360916688167442,1,0.13150802347496648,0.38081496953964233,1.3904212713241577
447,8.94,0.11733669919700641,51.26804987669142,False,False,1.8910334311453394,0.0032735189144552273,2,0.08421868130168528,0.41014084219932556,1.480660319328308
448,8.96,0.1164979558763881,51.38454783256781,False,False,2.2520323592809985,0.003772965323383834,1,0.06486613535890774,0.34119659662246704,1.4925187826156616
449,8.98,0.11823120558597637,51.50277903815379,False,False,2.133316441633566,0.003742008231939418,1,0.02889131893279694,0.33873698115348816,1.4953972101211548
450,9.0,0.11483548105127497,51.61761451920506,False,False,1.8965105558308761,0.0029793471293830063,1,0.008385047155408892,0.3212897479534149,1.5166304111480713
451,9.02,0.11353191645670994,51.73114643566177,False,False,1.3823931667891733,0.0020146050519842225,2,0.007065650069896061,0.35414737462997437,1.375409483909607
452,9.040000000000001,0.1152355764038497,51.84638201206562,False,False,0.953675789403152,0.0012601138826619541,2,0.026959220459650077,0.37936678528785706,1.271676778793335
453,9.06,0.1200469601759204,51.96642897224154,False,False,0.6394963672631374,0.0008339019025779289,1,0.07276614899979951,0.36387816071510315,1.321498990058899
454,9.08,0.11890963145898133,52.08533860370052,False,False,0.5070628397564944,0.0018104741274786872,1,0.11520564753444204,0.3206687271595001,1.3170592784881592
455,9.1,0.11428635941631345,52.19962496311683,False,False,1.0848030139182205,0.0036618837487893416,2,0.10968340414941193,0.3592328429222107,1.3880891799926758
456,9.120000000000001,0.11878648230232348,52.31841144541916,False,False,1.5296950365133615,0.004620051044123196,2,0.05617063664642413,0.33386853337287903,1.41065514087677
457,9.14,0.11883035568964279,52.437241801108804,False,False,1.5201987536074426,0.004571424149954017,2,0.026943200480002878,0.330887109041214,1.4398366212844849
458,9.16,0.11622318571681299,52.55346498682562,False,False,1.2262094272346291,0.0038508346276052005,2,0.015453336276178979,0.33253100514411926,1.4907981157302856
459,9.18,0.11075587754359283,52.66422086436921,False,False,0.8460352933990731,0.0027526507436835754,2,0.01846759061617619,0.3074621558189392,1.4371737241744995
460,9.200000000000001,0.1127352323349704,52.77695609670418,False,False,0.4877876309017727,0.00200481142616194,2,0.012551408795524275,0.3854601979255676,1.3610351085662842
461,9.22,0.1194207582506977,52.89637685495488,False,False,0.489389574759735,0.0019918109040699683,2,0.051779760998755836,0.36944904923439026,1.3878848552703857
462,9.24,0.11922617345570528,53.01560302841059,False,False,0.5399548242478833,0.0024433991419991613,1,0.11325877615218373,0.3063933253288269,1.4002121686935425
463,9.26,0.11357315498289937,53.12917618339349,False,False,0.7908052010618044,0.003885144618783329,1,0.14839348169296637,0.35402196645736694,1.3720154762268066
464,9.28,0.11316329523539452,53.242339478628885,False,False,1.8211268337174191,0.005834515762939277,2,0.11097963143047121,0.40445688366889954,1.4928061962127686
465,9.3,0.11486890218519852,53.357208380814086,False,False,2.5396780383187,0.006602846171707638,1,0.07997549713677554,0.3398301899433136,1.547039270401001
466,9.32,0.11111071510364406,53.46831909591773,False,False,2.4371882954431654,0.007099213641329527,2,0.03213422085643901,0.30865126848220825,1.5365229845046997
467,9.34,0.11016640995044645,53.57848550586817,False,False,2.1883854319283684,0.006395264578457542,1,0.013771893673923319,0.29343897104263306,1.573284387588501
468,9.36,0.1091957241226316,53.6876812299908,False,False,1.4920031733669064,0.005021378727414963,2,0.03734407474091572,0.29155081510543823,1.5493775606155396
469,9.38,0.11239853560967505,53.80007976560048,False,False,0.7281992928865445,0.003376126211657573,2,0.018874583414462597,0.34651392698287964,1.4687309265136719
470,9.4,0.11697518641815843,53.91705495201864,False,False,0.362076891766538,0.002543707563637457,2,0.030187737301541288,0.35224443674087524,1.4392815828323364
471,9.42,0.11893447505224686,54.03598942707089,False,False,0.471883772669372,0.002724692356323782,1,0.06443816864080017,0.2951023578643799,1.437119483947754
472,9.44,0.11632507092442046,54.152314497995306,False,False,0.948119622661868,0.003534398573450382,2,0.07343656971176465,0.31740811467170715,1.4705722332000732
473,9.46,0.11907855344506091,54.27139305144037,False,False,1.1653326251333855,0.004312244586123051,2,0.04574287668285276,0.3286227881908417,1.5515143871307373
474,9.48,0.11866036550083152,54.3900534169412,False,False,1.14568821766392,0.004146699813591195,2,0.01608754205389493,0.34660354256629944,1.602936863899231
475,9.5,0.11296230021285443,54.50301571715406,False,False,0.9448116626591775,0.003122528025700566,2,0.03044785749960666,0.34205612540245056,1.671970248222351
476,9.52,0.10827372522821453,54.61128944238227,False,False,0.7506924269462467,0.002069426829559029,2,0.03398903637812464,0.3322405517101288,1.6553844213485718
477,9.540000000000001,0.11080555887209147,54.72209500125437,False,False,0.7228050779741717,0.0021182217739223372,2,0.02725419269823257,0.43638846278190613,1.643145203590393
478,9.56,0.11544640726285874,54.837541408517225,False,False,0.6901215621218306,0.0022137179870852105,1,0.07008626384370589,0.38822001218795776,1.6493597030639648
479,9.58,0.114995613106003,54.95253702162323,False,False,0.7010923227094712,0.002591309087897113,1,0.11430616581667497,0.342507541179657,1.5928324460983276
480,9.6,0.11890282920101126,55.07143985082424,False,False,1.2642395113432734,0.003954332100808616,2,0.09394337289858178,0.3887929618358612,1.6537764072418213
481,9.620000000000001,0.11358999238670979,55.18502984321095,False,False,1.6680047223782208,0.004531483728825135,2,0.046580430743480956,0.3565673828125,1.6487377882003784
482,9.64,0.11021453243735092,55.2952443756483,False,False,1.5008956272613205,0.0046726496944852185,2,0.02033992624854454,0.33165815472602844,1.655376672744751
483,9.66,0.11271357861456846,55.40795795426287,False,False,1.1134663655973023,0.004059887740527711,2,0.030825540791162877,0.36283931136131287,1.6639677286148071
484,9.68,0.11878401999133778,55.52674197425421,False,False,0.6286957838839439,0.0031814636963365226,2,0.030923787119224083,0.35963818430900574,1.5981415510177612
485,9.700000000000001,0.11513237763496684,55.64187435188917,False,False,0.316517857373121,0.0027014644229533145,2,0.003911566470465708,0.3936489522457123,1.5352526903152466
486,9.72,0.11699919049849646,55.75887354238767,False,False,0.23821110087806927,0.002237889316532384,2,0.043566160771879574,0.37668707966804504,1.522943139076233
487,9.74,0.11962053190936353,55.87849407429703,False,False,0.15701751249847418,0.001151835667578225,1,0.0886889809348428,0.35342273116111755,1.485695719718933
488,9.76,0.11796863110223405,55.99646270539927,False,False,0.4365592688564442,0.0007812502032304812,2,0.10829373642657636,0.34553855657577515,1.4748870134353638
489,9.78,0.11982672665241105,56.11628943205168,False,False,0.9084907749057022,0.002074170367122046,2,0.05954083555602915,0.34987038373947144,1.5460724830627441
490,9.8,0.11954220872781916,56.2358316407795,False,False,1.1693557890228743,0.0022595201094923116,2,0.030613141691948634,0.3516632914543152,1.5682345628738403
491,9.82,0.1179433044642623,56.353774945243764,False,False,1.082093856355563,0.0020746422882895687,1,0.019818640163351692,0.3399711549282074,1.5825226306915283
492,9.84,0.11221714079096547,56.46599208603473,False,False,0.7268544919824526,0.0020099917951718047,2,0.009005585290396361,0.323934942483902,1.5450464487075806
493,9.86,0.11154168668615959,56.57753377272089,False,False,0.5633649956455774,0.002548832596161481,2,0.00578653223276463,0.40222492814064026,1.477108120918274
494,9.88,0.11894758895299824,56.69648136167389,False,False,0.6635235939053725,0.0030944455206237,2,0.05031135080011056,0.4010780155658722,1.4441871643066406
495,9.9,0.11994307406230321,56.816424435736195,False,False,0.6829963477564674,0.0029230385599978417,1,0.11555227082663853,0.3409664034843445,1.4535930156707764
496,9.92,0.1150671204467951,56.93149155618299,False,False,0.6691032853862068,0.00295965912663826,1,0.1653286183184489,0.3336222469806671,1.4092090129852295
497,9.94,0.109759121856569,57.04125067803956,False,False,1.364296814984601,0.0045718958428894165,1,0.15069697744516414,0.4305020868778229,1.522849202156067
498,9.96,0.11630854535446687,57.157559223394024,False,False,2.7429534821468584,0.005532833120176731,1,0.10177335275093706,0.3897620141506195,1.5905632972717285
499,9.98,0.1077099123352739,57.2652691357293,False,False,2.9077778141447395,0.0063891950405129206,1,0.07685148560125268,0.31218406558036804,1.623188853263855
500,10.0,0.10955228639202756,57.37482142212133,False,True,2.6147908853691355,0.006417060857184938,1,0.029330077230907314,0.3067901134490967,1.6366389989852905
